"NIT","Razón social de la sociedad","Fecha de Corte","Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU)","Tipo societario","Dirección de notificación judicial registrada en Cámara de Comercio","Departamento de la dirección del domicilio","Ciudad de la dirección del domicilio","Ingresos de actividades ordinarias","Costo de ventas","Ganancia bruta","Otros ingresos","Gastos de ventas","Gastos de administración","Otros gastos","Ganancia (pérdida) por actividades de operación","Costos financieros","Ganancia (pérdida), antes de impuestos","Ingreso (gasto) por impuestos","Ganancia (pérdida) procedente de operaciones continuadas","Ganancia (pérdida)","Ganancia (pérdida), atribuible a los propietarios de la controladora","Efectivo y equivalentes al efectivo","Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes","Inventarios corrientes","Activos por impuestos corrientes, corriente","Otros activos financieros corrientes","Otros activos no financieros corrientes","Total activos corrientes distintos de los activos no corrientes o grupo de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios","Activos corrientes totales","Propiedades, planta y equipo","Activos intangibles distintos de la plusvalía","Activos por impuestos diferidos","Otros activos financieros no corrientes","Total de activos no corrientes","Total de activos","Provisiones corrientes por beneficios a los empleados","Otras provisiones corrientes","Total provisiones corrientes","Cuentas por pagar comerciales y otras cuentas por pagar","Pasivos por impuestos corrientes, corriente","Otros pasivos financieros corrientes","Otros pasivos no financieros corrientes","Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta","Pasivos corrientes totales","Total de pasivos no corrientes","Total pasivos","Capital emitido","Otras reservas","Ganancias acumuladas","Total patrimonio atribuible a propietarios de la controladora","Patrimonio total","Total de patrimonio y pasivos","Capital de trabajo","Indice de insolvencia","Prueba ácida","Liquidez general","Leverage","Endeudamiento sobre activos","Concentración endeudamiento corto plazo","Concentración endeudamiento largo plazo","Rotación de cartera","Rotación proveedores","Proceso","Insolvencia"
"806004274","AXALTA POWDER COATING SYSTEMS ANDINA S.A","2020-12-31","C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas","01. SOCIEDAD ANÓNIMA","ZONA FRANCA MAMONAL KM 13 BODEGA 13","BOLIVAR","CARTAGENA-BOLIVAR","17363069","12624213","4738856","11475269","2847631","1962009","12649891","-1245406","456302","-1701708","260478","-1962186","-1962186","-1962186","1359575","4092932","3911034","684273","","364930","10412744","10412744","3678278","","687982","","5343218","15755962","321654","13423","335077","15068825","40524","","360612","15805038","15805038","6818560","22623598","1143000","571500","-9248136","-6867636","-6867636","15755962","-5392294","0.65882435714485","0.41136946333188","2.172683588495","-3.2942337072029","1.4358753848226","0.69860850603869","0.30139149396131","84.861467750891","312.43192087758","Sin proceso","No"
"806004274","AXALTA POWDER COATING SYSTEMS ANDINA S.A","2020-12-31","C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas","01. SOCIEDAD ANÓNIMA","ZONA FRANCA MAMONAL KM 13 BODEGA 13","BOLIVAR","CARTAGENA-BOLIVAR","17817108","12858761","4958347","5065955","3045388","1119311","5930198","-70595","687876","-758471","-313253","-445218","-445218","-445218","421296","3809443","3199190","1246848","","354310","9031087","9031087","3858585","","947610","","6097606","15128693","252074","38833","290907","12645685","54536","346573","","13337701","13337701","6696442","20034143","1143000","571500","-7285950","-4905450","-4905450","15128693","-4306614","0.67710972078321","0.43724904314469","2.2183534495903","-4.0840581394164","1.3242481025955","0.66574851741849","0.33425148258151","76.970936023961","255.50985042017","Sin proceso","No"
"811020576","CHOUCAIR CARDENAS TESTING S.A","2020-12-31","J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)","01. SOCIEDAD ANÓNIMA","CR 52 14 30 OF 421 CEOH","ANTIOQUIA","MEDELLIN-ANTIOQUIA","50489205","37518720","12970485","367853","","5996820","1246876","6094642","714398","5380244","1646196","3734048","3734048","3734048","9700413","9820605","0","","","","19521018","19521018","175403","","52412","","238712","19759730","","","","6166934","2020149","17282","189862","8394227","8394227","166638","8560865","352722","1231281","8010784","11198865","11198865","19759730","11126791","2.3255289617495","2.3255289617495","0.43854603279399","0.76444041427413","0.43324807575812","0.98053491089977","0.019465089100225","70.023241601843","43.971701277531","Sin proceso","No"
"811020576","CHOUCAIR CARDENAS TESTING S.A","2020-12-31","J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)","01. SOCIEDAD ANÓNIMA","CR 52 14 30 OF 421 CEOH","ANTIOQUIA","MEDELLIN-ANTIOQUIA","50615682","37358037","13257645","498668","1378760","6654907","1114710","4607936","","4607936","681965","3925971","3925971","3925971","2787342","9309594","0","485090","150212","","12732238","12732238","214767","","","99634","314401","13046639","","","","4239350","449014","","10118","4698482","4698482","168352","4866834","352722","1231281","4876365","8179805","8179805","13046639","8033756","2.7098620362917","2.7098620362917","0.38224497531385","0.59498166521085","0.37303354526787","0.96540831267308","0.034591687326915","66.213744586115","30.152038650788","Sin proceso","No"
"830001637","SONDA DE COLOMBIA S.A","2020-12-31","J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas","01. SOCIEDAD ANÓNIMA","AVENIDA CARRERA 45 No. 118 - 68 ","BOGOTA D.C.","BOGOTA D.C.","243228610","194639413","48589197","68646","16485525","10586993","5628232","15582044","1074841","15273526","8216241","7057285","7057285","7534326","26679729","65812718","9191952","17935953","4141396","2830903","126592651","126592651","37611198","","3573581","","115602142","242194793","12122341","","12122341","36495672","12363666","17443998","9210825","87636502","87636502","10642338","98278840","52430198","1055450","-503395","133186936","143915953","242194793","38956149","1.444519670582","1.3396324170949","0.77633922051289","0.68289052013574","0.40578428125001","0.89171282444929","0.10828717555071","97.408682638116","54.016844153326","Sin proceso","No"
"830001637","SONDA DE COLOMBIA S.A","2020-12-31","J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas","01. SOCIEDAD ANÓNIMA","AVENIDA CARRERA 45 No. 118 - 68 ","BOGOTA D.C.","BOGOTA D.C.","227940533","203362985","24577548","92405","13604753","8952414","3850140","-2095129","2004157","-2857896","2275461","-5133357","-5133357","-3905748","15135671","86177413","11770671","20994309","1052","3696016","137775132","137775132","39637839","","","","108749185","246524317","8075200","","8075200","36502049","4088808","33041013","9254198","90961268","90961268","18704381","109665649","52430198","1055450","-8037721","125652610","136858668","246524317","46813864","1.5146571175767","1.3852540072331","0.79597564094513","0.80130583325566","0.44484718722494","0.82944175162817","0.17055824837183","136.10509842933","57.649850454636","Sin proceso","No"
"830012157","THOMAS GREG & SONS LIMITED (GUERNSEY) SA","2020-12-31","C1811 - Actividades de impresión","01. SOCIEDAD ANÓNIMA","KR 42 BIS 17 A 75","BOGOTA D.C.","BOGOTA D.C.","593130919","495990262","97140657","","26772179","105021241","","-40326279","28126118","-55205222","8194341","-63399563","-63399563","-58405443","80939870","124203133","75893796","31666230","","9758059","322461088","326866636","221777056","41474397","14928242","2610002","323939793","650806429","16790927","5778861","22569788","81008986","27186447","151482160","28936989","311184370","311184370","137979343","449163713","29373339","78999596","20539706","128912641","201642716","650806429","15682266","1.0503954167107","0.80650850169628","1.3741497709788","2.2275226296793","0.69016483701638","0.69280834803323","0.30719165196677","75.384921688765","49.168293248257","Sin proceso","No"
"830012157","THOMAS GREG & SONS LIMITED (GUERNSEY) SA","2020-12-31","C1811 - Actividades de impresión","01. SOCIEDAD ANÓNIMA","KR 42 BIS 17 A 75","BOGOTA D.C.","BOGOTA D.C.","1078102576","717299953","360802623","","33095521","95584436","","231193033","28236713","201348525","77960199","123388326","123388326","97985727","131749755","155588066","69759650","55860456","","10449332","423407259","423407259","243625757","41749334","14293624","2610000","370582416","793989675","20169958","6345364","26515322","87829295","105969580","102247932","25770751","348332880","348332880","138475620","486808500","29373339","53665935","129485256","212524530","307181175","793989675","75074379","1.215524813506","1.0152576150721","1.1497405621948","1.5847601989282","0.61311691490195","0.71554395619633","0.28445604380367","51.953965241244","29.327957194307","Sin proceso","No"
"830038885","VALOREM SAS","2020-12-31","G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 75 5 59","BOGOTA D.C.","BOGOTA D.C.","8316802210","6872072967","1444729243","31752394","469100615","865917451","49630954","72501764","273505780","-97185375","-31762026","-65423349","-65423349","-94375317","784574761","285227788","843141374","194330424","26393970","20809379","2154477696","2154477696","3879729319","316480988","110137916","9072890","5340144011","7494621707","67139844","32612269","99752113","2002374872","57335945","48743224","38063655","2246269809","2246269809","3655522412","5901792221","2509107","318541019","391230606","1546929495","1592829486","7494621707","-91792113","0.95913575803217","0.5837839767716","2.7393146060213","3.7052253696162","0.78747032895439","0.38060808054327","0.61939191945673","12.346332290617","86.674533759292","Sin proceso","No"
"830038885","VALOREM SAS","2020-12-31","G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas o tabaco","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CL 75 5 59","BOGOTA D.C.","BOGOTA D.C.","6612638115","5332977612","1279660503","21466263","384794674","716220993","41331519","159382947","219528907","34487996","46645202","-12157206","-12157206","-1806922","401309618","264347301","643366976","113972251","32895749","21594269","1477486164","1484251385","3747331063","346034132","105480718","27645865","4956175117","6440426502","62864948","32547420","95412368","1633276818","45818585","44946491","36931043","1856385305","1856385305","2908919448","4765304753","2489137","312173490","568166119","1658080406","1675121749","6440426502","-372133920","0.79953842610276","0.45296868421397","3.210577939262","2.8447512879853","0.73990515248023","0.38956276696287","0.61043723303713","14.391386116251","88.917561229645","Sin proceso","No"
"830094920","KMA CONSTRUCCIONES SA","2020-12-31","F4290 - Construcción de otras obras de ingeniería civil","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CARRERA 2 No 11 41","BOLIVAR","CARTAGENA-BOLIVAR","244546177","157803398","86742779","15154375","1586868","41487458","8954938","45416022","7340860","88387932","34592662","53795270","53795270","47704247","187555060","96288669","7929762","6561633","21983815","8967633","329286572","331397443","114605457","1029364","","3100614","397434407","728831850","","3551439","3551439","66777277","22994271","30866142","60900623","185089752","185089752","48526756","233616508","4013714","-13837998","431943610","477547526","495215342","728831850","146307691","1.7904688910059","1.7476260976351","0.70494360452866","0.47174731513064","0.32053553642037","0.79228027841252","0.20771972158748","141.7479564197","98.303805092811","Sin proceso","No"
"830094920","KMA CONSTRUCCIONES SA","2020-12-31","F4290 - Construcción de otras obras de ingeniería civil","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","CARRERA 2 No 11 41","BOLIVAR","CARTAGENA-BOLIVAR","209752637","107466674","102285963","32081194","1277991","47052656","3628756","82407754","7888670","132360426","32444652","99915774","99915774","81740127","187584572","92094481","4528547","4817937","10535744","7481468","307042749","307042749","118214942","569634","","3793456","397184360","704227109","","1225591","1225591","70419874","14926267","43104688","48798758","178475178","178475178","37459582","215934760","4013714","-2777656","397190461","454559023","488292349","704227109","128567571","1.7203666775444","1.6949931379253","0.70327262475102","0.44222433638828","0.30662659423411","0.82652361296532","0.17347638703468","158.06243789917","120.86214982842","Sin proceso","No"
"830119051","AXESAT S.A","2020-12-31","J6130 - Actividades de telecomunicación satelital","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KRA 7 N° 71-52 TORREB OF501","BOGOTA D.C.","BOGOTA D.C.","149025761","79082953","69942808","395056","","50253153","4070874","16013837","7956738","9817866","6112431","3705435","3705435","2966363","9133316","27929443","4860233","8866635","","1256309","52045936","52045936","48154345","7038506","2990184","2114471","70463429","122509365","1762218","","1762218","26717267","8927663","76585","860332","38344065","38344065","71725429","110069494","5502370","2260976","1558923","10163536","12439871","122509365","13701871","1.3573400733595","1.2305868717884","2.1148528100254","8.8481218173404","0.89845779545098","0.34836232644078","0.65163767355922","67.468868553538","64.540627442258","Reorganización","Si"
"830119051","AXESAT S.A","2020-12-31","J6130 - Actividades de telecomunicación satelital","08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS","KRA 7 N° 71-52 TORREB OF501","BOGOTA D.C.","BOGOTA D.C.","129451290","72955898","56495392","1304717","","50573508","5184253","2042348","8356094","-5887152","2612030","-8499182","-8499182","-6898306","10274515","23824298","4094408","8702096","544820","2585178","50025315","50025315","45664812","8012206","4551251","674009","69685223","119710538","1930481","","1930481","50628308","5742582","4915710","","63217081","63217081","47421542","110638623","5502370","2260976","-1069961","7534652","9071915","119710538","-13191766","0.79132592344781","0.72655849136723","2.2116527002379","12.195729677802","0.92421790803413","0.57138347609406","0.42861652390594","66.254629675765","140.79574548852","Sin proceso","No"
"830121796","DOMINA S.A., EN REORGANIZACION","2020-12-31","C3110 - Fabricación de muebles","01. SOCIEDAD ANÓNIMA","KR 116 19A 60","BOGOTA D.C.","BOGOTA D.C.","33189629","17329161","15860468","501108","6797117","6387056","530599","2646804","1305086","1631053","809563","821490","821490","821490","4797367","1629521","10878056","","20603","9741","17335288","17335288","14823761","28538","1750413","","22829292","40164580","775039","154847","929886","2034057","2631466","3138821","6347495","15081725","15081725","18182213","33263938","3946185","8502","-2516884","6900642","6900642","40164580","2253563","1.1494234247077","0.42814943250855","1.9188569581307","4.8204120718043","0.82819085871183","0.45339565628099","0.54660434371901","17.675026135423","22.062931767029","Sin proceso","No"
